Place ID,店舗名,住所,緯度,経度,評価,レビュー数,営業状況,営業時間,電話番号,ウェブサイト,価格帯,店舗タイプ,店舗説明,テイクアウト,デリバリー,店内飲食,朝食提供,昼食提供,夕食提供,地区,取得方法,更新日時
ChIJnWr7PwRk818RD8La8sWbYJs,カフェ ドール,日本、〒952-1324 新潟県佐渡市中原６６５−１,38.003011099999995,138.323265,3.3,3,営業中,月曜日: 12時00分～14時30分; 火曜日: 12時00分～14時30分; 水曜日: 12時00分～14時30分; 木曜日: 12時00分～14時30分; 金曜日: 12時00分～14時30分; 土曜日: 12時00分～14時30分; 日曜日: 12時00分～14時30分,090-8013-8902,公式サイトなし,価格情報なし,"イタリアンレストラン, レストラン, 観光スポット, 飲食店, 施設",イタリアンレストランです。評価3.3（3件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:39:59
ChIJCfakMgJk818RSTdp3he2_v8,拉麺 餃子 恵比寿,日本、〒952-1311 新潟県佐渡市八幡１２０２−３,38.0028021,138.3308429,3.9,169,営業中,月曜日: 11時00分～16時00分; 火曜日: 11時00分～16時00分; 水曜日: 11時00分～16時00分; 木曜日: 11時00分～16時00分; 金曜日: 11時00分～16時00分; 土曜日: 11時00分～16時00分; 日曜日: 11時00分～16時00分,0259-57-2228,公式サイトなし,普通,"ラーメン店, 和食レストラン, レストラン, 観光スポット, 飲食店, 施設",ラーメン店です。評価3.9（169件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:40:00
ChIJ01vukQ9k818RATMh8-56lKU,居酒屋いしちゃん,日本、〒952-1315 新潟県佐渡市河原田諏訪町１７３,38.002411599999995,138.317109,4.3,47,営業中,,0259-58-8100,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 観光スポット, 飲食店, 施設",和食レストランです。評価4.3（47件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:40:02
ChIJ_csfEw9k818R-3CrNrCxPB0,スナック アリス,日本、〒952-1315 新潟県佐渡市河原田諏訪町２０３−６,38.0010912,138.3178402,4.3,36,営業中,月曜日: 19時00分～0時00分; 火曜日: 19時00分～0時00分; 水曜日: 19時00分～0時00分; 木曜日: 19時00分～0時00分; 金曜日: 19時00分～0時00分; 土曜日: 19時00分～0時00分; 日曜日: 定休日,0259-57-2893,https://instagram.com/snackarisu_sado?igshid=YmMyMTA2M2Y=,価格情報なし,"バー, テイクアウト, レストラン, 観光スポット, 飲食店, 施設","バーです。評価4.3（36件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:40:03
ChIJt2VHdcFl818RxYoBkS-Fz-Q,HIGHER BAR,日本、〒952-1315 新潟県佐渡市河原田諏訪町 字海方,38.002125,138.3159061,,,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 15時00分～20時00分; 土曜日: 15時00分～20時00分; 日曜日: 15時00分～20時00分,080-8750-9993,公式サイトなし,価格情報なし,"レストラン, 飲食店, 観光スポット, 施設",レストランです。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:40:05
ChIJIaykLgJk818R0Q2k9WiR5H4,喰いもんやあんとん,日本、〒952-1324 新潟県佐渡市中原６８７−８,38.001031999999995,138.32372619999998,4,46,営業中,,0259-57-4511,公式サイトなし,普通,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4（46件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:40:06
ChIJGYbxhwZk818RyEo4_1O7biY,おもいやり,日本、〒952-1324 新潟県佐渡市中原６８７−７,38.0015149,138.3238978,4.1,24,営業中,,0259-52-2034,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.1（24件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:40:07
ChIJbQ4POQBl818Rj5Z4mCy9u38,ラーメン トッキチ（特吉）,日本、〒952-1311 新潟県佐渡市八幡２１８４−３,38.0012262,138.3284286,4.2,5,営業中,"月曜日: 11時24分～14時00分; 火曜日: 11時30分～14時00分, 18時00分～20時00分; 水曜日: 11時30分～14時00分, 18時00分～20時00分; 木曜日: 11時30分～14時00分, 18時00分～20時00分; 金曜日: 11時30分～14時00分, 18時00分～20時00分; 土曜日: 11時30分～14時00分, 18時00分～20時00分; 日曜日: 11時30分～14時00分, 18時00分～20時00分",情報なし,公式サイトなし,価格情報なし,"ラーメン店, 和食レストラン, レストラン, 観光スポット, 飲食店, 施設",ラーメン店です。評価4.2（5件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:40:09
ChIJT8eCMwdk818RXuwxgPbc7kc,よねやま,日本、〒952-1311 新潟県佐渡市八幡２１５１−１２,38.001177,138.32893760000002,4,72,営業中,"月曜日: 11時30分～13時30分, 18時00分～23時00分; 火曜日: 11時30分～13時30分, 18時00分～23時00分; 水曜日: 11時30分～13時30分, 18時00分～23時00分; 木曜日: 11時30分～13時30分, 18時00分～23時00分; 金曜日: 11時30分～13時30分, 18時00分～23時00分; 土曜日: 11時30分～13時30分, 18時00分～23時00分; 日曜日: 定休日",0259-57-3636,公式サイトなし,普通,"和食レストラン, レストラン, 観光スポット, 飲食店, 施設",和食レストランです。評価4（72件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:40:11
ChIJP4JIMQRk818RtimZW1-ml84,居酒屋 杏庵,日本、〒952-1314 新潟県佐渡市河原田本町中原６８２,38.0006735,138.3232305,4.3,10,営業中,月曜日: 17時00分～0時00分; 火曜日: 17時00分～0時00分; 水曜日: 17時00分～0時00分; 木曜日: 17時00分～0時00分; 金曜日: 17時00分～0時00分; 土曜日: 17時00分～0時00分; 日曜日: 定休日,0259-52-5123,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.3（10件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:40:12
ChIJt316KXZl818RtFlVZBJn4o8,とんかつ 中堀,日本、〒952-1314 新潟県佐渡市河原田本町１８４−３,38.0007052,138.3218367,3.9,15,営業中,月曜日: 11時00分～19時00分; 火曜日: 定休日; 水曜日: 11時00分～19時00分; 木曜日: 11時00分～19時00分; 金曜日: 11時00分～19時00分; 土曜日: 11時00分～19時00分; 日曜日: 11時00分～19時00分,0259-52-2045,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設","和食レストランです。評価3.9（15件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:40:14
ChIJBzNFEAZk818RA25Wv7bzAl0,ちよぼ家 無隅庵,日本、〒952-1314 新潟県佐渡市河原田本町１０４−２,38.0006384,138.3223004,3.9,16,営業中,,0259-57-3331,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 観光スポット, 飲食店, 施設",和食レストランです。評価3.9（16件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:40:15
ChIJxSbIaQBl818RXBQeY9Qy5fI,三光亭,日本、〒952-1314 新潟県佐渡市河原田本町１８２,38.000642,138.3219232,4,3,営業中,,情報なし,公式サイトなし,価格情報なし,"中華料理店, レストラン, 飲食店, 観光スポット, 施設",中華料理店です。評価4（3件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:40:17
ChIJbfhtIAZk818RMY05laAxyvk,くいものや 丸美亭,日本、〒952-1314 新潟県佐渡市河原田本町１７５,38.000053,138.322084,4.4,62,営業中,"月曜日: 定休日; 火曜日: 18時00分～23時00分; 水曜日: 18時00分～23時00分; 木曜日: 12時00分～14時00分, 18時00分～23時00分; 金曜日: 12時00分～14時00分, 18時00分～23時00分; 土曜日: 12時00分～14時00分, 18時00分～23時00分; 日曜日: 12時00分～14時00分, 18時00分～23時00分",0259-52-3903,公式サイトなし,普通,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.4（62件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:40:18
ChIJscVGnghk818RnxWFkXxLzwc,福寿司,日本、〒952-1314 新潟県佐渡市河原田本町１７４,37.9998339,138.3220694,4.4,30,営業中,"月曜日: 11時30分～14時00分, 17時00分～22時00分; 火曜日: 11時30分～14時00分, 17時00分～22時00分; 水曜日: 11時30分～14時00分, 17時00分～22時00分; 木曜日: 11時30分～14時00分, 17時00分～22時00分; 金曜日: 11時30分～14時00分, 17時00分～22時00分; 土曜日: 11時30分～14時00分, 17時00分～22時00分; 日曜日: 11時00分～14時00分, 17時00分～21時30分",0259-57-3026,公式サイトなし,価格情報なし,"寿司店, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設","寿司店です。評価4.4（30件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:40:20
ChIJ40hmQgZk818RsgF3DpKw3XI,お食事処 いとう,日本、〒952-1314 新潟県佐渡市河原田本町３８１−１７,37.998638,138.3234814,4.3,34,営業中,月曜日: 17時30分～22時00分; 火曜日: 17時30分～22時00分; 水曜日: 17時30分～22時00分; 木曜日: 17時30分～22時00分; 金曜日: 17時30分～22時00分; 土曜日: 17時30分～22時00分; 日曜日: 定休日,0259-52-4800,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.3（34件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:40:21
ChIJC24o-MJj818RsyHx9QfwlWI,三崎そば,日本、〒952-1311 新潟県佐渡市八幡１８８６,37.9857204,138.3439254,4.1,31,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 11時00分～14時00分; 木曜日: 11時00分～14時00分; 金曜日: 11時00分～14時00分; 土曜日: 11時00分～14時00分; 日曜日: 11時00分～14時00分,090-3403-0070,公式サイトなし,普通,"レストラン, 飲食店, 観光スポット, 施設",レストランです。評価4.1（31件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:40:22
ChIJFZ98agBf818RYv_WEehdC1o,ぎょうざらーめん伝次郎,日本、〒952-0103 新潟県佐渡市新穂潟上５０−５,38.0293987,138.4367993,4.1,13,営業中,月曜日: 11時30分～14時30分; 火曜日: 11時30分～14時30分; 水曜日: 定休日; 木曜日: 11時30分～14時30分; 金曜日: 11時30分～14時30分; 土曜日: 11時30分～14時30分; 日曜日: 11時30分～14時30分,0259-22-2455,公式サイトなし,価格情報なし,"中華料理店, レストラン, 観光スポット, 飲食店, 施設",中華料理店です。評価4.1（13件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,新穂,CID URL検索,2025-08-09 12:40:24
ChIJcwKek-xg818RPaVtz9Hh5tw,鮨 長三郎,日本、〒952-0116 新潟県佐渡市新穂８１−４,38.0149749,138.4205326,4.2,875,営業中,"月曜日: 定休日; 火曜日: 11時00分～14時30分; 水曜日: 11時00分～14時30分; 木曜日: 11時00分～14時30分, 17時00分～21時00分; 金曜日: 11時00分～13時30分, 17時00分～21時00分; 土曜日: 11時00分～13時00分, 17時00分～21時00分; 日曜日: 11時00分～14時30分, 17時00分～21時00分",0259-22-2125,https://r.goope.jp/chouzaburou/,普通,"寿司店, ラーメン店, 和食レストラン, レストラン, 観光スポット, 飲食店, 施設","寿司店です。評価4.2（875件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,新穂,CID URL検索,2025-08-09 12:40:25
ChIJj0lbTwBh818RJOZf2V5iHAc,団子屋「御縁GOEN」,日本、〒952-0116 新潟県佐渡市新穂５５,38.014812299999996,138.4203576,3,3,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 11時00分～16時00分; 木曜日: 定休日; 金曜日: 11時00分～16時00分; 土曜日: 定休日; 日曜日: 定休日,0259-58-7337,https://www.instagram.com/goen.chaya/,価格情報なし,"テイクアウト, レストラン, 飲食店, 観光スポット, 施設","テイクアウトです。評価3（3件のレビュー）。店内飲食, テイクアウト, デリバリーに対応。佐渡島にあります。",可,可,可,不可,不可,不可,新穂,CID URL検索,2025-08-09 12:40:27
ChIJmf_xru5g818RyA7vABYRQgg,さわやか,日本、〒952-0109 新潟県佐渡市新穂大野１８６０−１,38.0134982,138.4160292,3.7,20,営業中,月曜日: 9時00分～15時00分; 火曜日: 9時00分～15時00分; 水曜日: 9時00分～15時00分; 木曜日: 9時00分～15時00分; 金曜日: 9時00分～15時00分; 土曜日: 定休日; 日曜日: 定休日,0259-22-3450,https://www.tokifukushikai.com/sawayaka,手頃,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価3.7（20件のレビュー）。価格帯は手頃です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,新穂,CID URL検索,2025-08-09 12:40:28
ChIJF7zHOUdh818R-TVGVLwoNg4,呑々元茂 ぐいぐいがんも,日本、〒952-0109 新潟県佐渡市新穂大野１８６５−１,38.0126408,138.4152999,4.5,8,営業中,月曜日: 17時00分～22時00分; 火曜日: 定休日; 水曜日: 17時00分～22時00分; 木曜日: 17時00分～22時00分; 金曜日: 17時00分～22時00分; 土曜日: 12時00分～22時00分; 日曜日: 12時00分～22時00分,0259-22-2105,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 観光スポット, 飲食店, 施設",和食レストランです。評価4.5（8件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,新穂,CID URL検索,2025-08-09 12:40:30
